-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1998 through 12/31/2009 
Location: Latitude  47.0   Longitude -95.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 438.39 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,PRECTOTCORR,RH2M,WS10M
2003,5,21,6.08,12.31,1.05,54.12,5.14
2003,5,22,6.41,12.57,1.12,69.88,3.12
2003,5,23,6.76,12.4,0.07,68.88,4.12
2003,5,24,5.82,13.4,0.21,63.31,2.76
2003,5,25,7.84,15.2,0.0,45.62,3.22
2003,5,26,8.1,15.48,0.0,48.38,4.3
2003,5,27,4.51,16.8,4.04,68.94,5.27
2003,5,28,7.67,17.44,0.01,56.31,5.95
2003,5,29,5.9,19.29,1.28,51.31,5.39
2003,5,30,2.03,15.08,3.0,67.25,8.73
2003,5,31,7.94,12.66,0.0,52.0,2.8
2003,6,1,7.43,15.51,0.0,49.0,1.75
2003,6,2,5.86,15.42,0.71,64.81,3.5
2003,6,3,5.59,15.07,0.16,61.25,1.81
2003,6,4,4.98,16.75,1.93,58.75,1.55
2003,6,5,5.2,16.16,1.81,70.62,1.75
2003,6,6,4.2,14.73,8.45,85.25,2.06
2003,6,7,4.76,13.75,2.87,81.75,2.83
2003,6,8,4.55,14.18,4.55,75.88,4.24
2003,6,9,5.13,15.08,5.77,73.75,2.45
2003,6,10,4.29,14.47,7.4,81.81,4.31
2003,6,11,7.36,16.96,1.36,63.94,4.22
2003,6,12,4.58,17.94,8.77,76.38,4.87
2003,6,13,8.4,18.63,0.1,67.75,4.05
2003,6,14,8.14,19.88,0.02,61.62,3.06
2003,6,15,8.13,21.23,0.33,59.81,3.06
2003,6,16,3.34,22.43,6.58,69.81,3.51
2003,6,17,6.93,21.66,7.72,74.25,3.35
2003,6,18,8.27,19.23,0.0,51.81,5.26
2003,6,19,8.88,18.68,0.0,54.19,4.27
2003,6,20,8.38,19.72,0.0,47.75,7.11
2003,6,21,5.26,20.18,9.46,66.62,8.35
2003,6,22,5.23,21.76,10.76,89.0,6.71
2003,6,23,3.38,21.09,19.4,84.38,3.34
2003,6,24,4.16,20.26,34.28,91.12,5.23
2003,6,25,1.88,15.03,12.41,86.06,6.58
2003,6,26,3.74,12.96,1.51,77.25,7.46
2003,6,27,6.64,15.42,3.25,72.75,2.42
2003,6,28,5.62,16.48,4.96,80.81,3.29
2003,6,29,7.69,17.16,0.1,72.06,4.56
2003,6,30,8.15,20.3,0.01,62.12,3.03
2003,7,1,7.89,22.29,2.34,65.5,5.67
2003,7,2,5.35,24.39,18.59,82.69,5.2
2003,7,3,7.3,22.97,0.99,75.75,3.8
2003,7,4,8.17,19.97,5.69,64.94,4.55
2003,7,5,7.73,21.82,0.3,61.38,3.88
2003,7,6,7.34,21.81,5.48,73.75,3.96
2003,7,7,6.99,17.2,0.17,63.44,5.05
2003,7,8,7.53,16.72,0.9,64.88,3.08
2003,7,9,1.49,14.23,34.3,89.12,6.8
2003,7,10,4.32,15.58,3.75,81.19,5.39
2003,7,11,5.64,16.8,4.15,79.88,4.25
2003,7,12,7.91,18.94,0.15,71.69,2.87
2003,7,13,7.5,21.0,0.8,69.25,5.26
2003,7,14,5.39,21.0,3.69,80.38,5.59
2003,7,15,8.1,19.05,0.13,70.25,5.13
2003,7,16,6.88,21.68,0.23,65.31,4.2
2003,7,17,6.5,19.19,0.0,67.69,4.23
2003,7,18,6.55,19.33,0.0,57.56,2.91
2003,7,19,6.08,21.89,4.25,68.62,3.61
2003,7,20,6.37,21.43,0.58,57.94,5.17
2003,7,21,5.09,18.59,1.36,67.88,4.5
2003,7,22,7.17,18.48,0.44,62.69,3.05
2003,7,23,7.19,20.19,0.0,52.62,2.43
2003,7,24,7.68,21.98,0.0,53.0,6.88
2003,7,25,2.42,21.18,0.74,70.12,3.99
2003,7,26,5.52,23.66,0.03,64.5,4.91
2003,7,27,6.36,21.48,0.31,57.0,3.04
2003,7,28,6.77,22.49,1.5,52.25,3.27
2003,7,29,6.3,24.15,2.38,50.81,4.82
2003,7,30,5.39,20.69,2.45,65.69,4.34
2003,7,31,6.09,19.69,1.06,63.31,2.48
2003,8,1,4.06,19.29,1.23,69.94,4.36
2003,8,2,4.47,19.23,3.21,74.5,4.08
2003,8,3,5.57,20.55,0.3,68.94,2.68
2003,8,4,6.23,21.01,1.57,67.12,2.24
2003,8,5,4.18,20.69,2.25,70.44,1.68
2003,8,6,5.23,21.53,1.25,72.62,3.14
2003,8,7,6.84,23.35,0.04,64.25,2.97
2003,8,8,6.43,23.49,0.0,56.0,2.55
2003,8,9,5.68,24.27,0.3,52.81,2.94
2003,8,10,5.15,23.51,0.75,60.19,2.41
2003,8,11,6.7,22.47,0.0,56.06,3.98
2003,8,12,6.61,20.2,0.0,49.88,3.18
2003,8,13,6.52,22.28,0.0,54.25,5.51
2003,8,14,6.94,24.84,0.0,52.44,6.67
2003,8,15,6.76,27.03,0.16,46.75,5.77
2003,8,16,6.83,25.83,0.0,44.19,2.62
2003,8,17,6.69,25.87,0.0,53.56,5.91
2003,8,18,6.59,28.75,0.22,54.44,5.73
2003,8,19,5.85,27.18,2.02,67.12,5.02
2003,8,20,3.69,25.4,4.16,67.88,4.95
2003,8,21,5.99,20.8,0.61,54.31,7.24
2003,8,22,5.28,22.34,0.16,40.62,2.61
2003,8,23,2.24,23.38,3.28,56.44,7.89
2003,8,24,6.02,25.73,0.05,48.31,5.42
2003,8,25,4.73,25.21,1.65,48.81,3.91
2003,8,26,6.41,22.53,0.01,41.19,5.05
2003,8,27,3.43,20.14,0.03,44.44,4.67
2003,8,28,2.39,20.49,3.61,54.69,8.25
2003,8,29,5.27,15.38,0.13,57.44,4.7
2003,8,30,5.99,17.11,0.0,47.62,4.66
2003,8,31,6.06,19.07,0.0,41.75,4.7
2003,9,1,4.79,19.55,0.12,42.62,4.27
2003,9,2,5.07,19.31,0.01,38.38,7.06
2003,9,3,3.81,14.96,0.43,59.81,6.95
2003,9,4,6.31,15.73,0.0,49.81,1.96
2003,9,5,5.59,20.72,0.0,42.94,4.95
2003,9,6,4.83,22.17,0.0,50.06,3.27
2003,9,7,5.67,24.57,0.0,38.31,5.18
2003,9,8,5.33,23.69,0.12,42.0,5.52
2003,9,9,3.84,21.46,4.49,62.19,7.7
2003,9,10,1.63,20.91,8.7,73.88,9.32
2003,9,11,1.9,15.45,9.79,80.69,4.59
2003,9,12,4.25,18.01,0.26,66.62,5.48
2003,9,13,3.94,15.35,2.95,65.75,4.7
2003,9,14,3.15,12.01,0.73,70.25,3.7
2003,9,15,5.41,14.68,0.0,60.81,2.51
2003,9,16,4.89,18.74,0.23,52.06,5.34
2003,9,17,0.94,21.49,3.98,73.31,7.91
2003,9,18,0.99,10.62,9.52,85.0,6.05
2003,9,19,2.97,10.19,0.01,61.81,5.16
2003,9,20,4.7,14.75,0.07,48.75,6.04
2003,9,21,0.88,12.79,8.56,77.94,5.21
2003,9,22,1.73,10.02,0.48,75.62,6.38
2003,9,23,4.9,12.83,0.03,51.56,5.21
2003,9,24,2.5,7.76,0.66,58.69,10.62
2003,9,25,2.87,6.16,0.26,68.56,4.92
2003,9,26,1.87,8.69,0.36,73.75,7.41
2003,9,27,1.79,7.3,0.33,68.06,7.93
2003,9,28,3.91,5.27,0.01,62.0,5.12
2003,9,29,2.9,4.34,1.55,70.5,5.67
2003,9,30,2.9,2.33,0.01,67.25,5.75
2003,10,1,4.67,0.86,0.0,59.94,3.38
2003,10,2,2.87,5.58,0.04,48.5,5.2
2003,10,3,3.6,7.58,0.06,71.06,6.27
2003,10,4,3.91,8.08,0.0,70.06,2.98
2003,10,5,4.39,10.29,0.0,59.06,4.7
2003,10,6,4.38,13.05,0.0,59.31,4.02
2003,10,7,4.29,17.32,0.01,50.5,4.52
2003,10,8,3.81,19.01,0.08,68.69,5.75
2003,10,9,1.54,19.29,0.03,71.94,5.61
2003,10,10,3.77,18.83,0.08,59.38,9.18
2003,10,11,0.87,11.8,12.04,75.44,6.98
2003,10,12,3.33,10.5,1.25,62.31,4.58
2003,10,13,3.38,8.53,0.0,68.25,5.17
2003,10,14,3.64,6.98,0.1,63.69,4.78
2003,10,15,1.97,3.32,0.02,61.19,5.21
2003,10,16,2.42,3.63,0.0,62.56,3.85
2003,10,17,1.94,6.49,0.01,67.69,3.99
2003,10,18,3.39,11.4,0.0,64.56,4.51
2003,10,19,3.52,13.05,0.0,60.56,4.8
2003,10,20,3.43,14.08,0.0,57.5,8.46
2003,10,21,1.95,7.98,0.61,74.44,3.54
2003,10,22,3.31,8.98,0.0,65.94,5.78
2003,10,23,2.4,5.52,0.39,69.94,3.87
2003,10,24,2.96,7.71,2.54,62.69,7.1
2003,10,25,0.77,1.16,0.5,74.44,6.12
2003,10,26,1.8,-1.16,0.8,73.44,3.02
2003,10,27,0.84,0.63,9.38,84.75,6.23
2003,10,28,0.97,0.62,3.78,89.62,8.32
2003,10,29,1.72,-0.87,0.54,86.19,3.19
2003,10,30,0.72,0.85,1.78,89.56,3.17
2003,10,31,1.04,-2.02,0.16,79.38,5.66
2003,11,1,1.55,-3.29,0.25,62.06,3.63
2003,11,2,2.23,-2.42,0.25,77.19,4.26
2003,11,3,0.98,-4.96,1.9,59.19,5.77
2003,11,4,0.93,-3.99,4.71,86.19,5.99
2003,11,5,1.09,-7.33,0.09,82.5,5.76
2003,11,6,2.58,-9.46,0.02,78.5,7.0
2003,11,7,2.72,-12.38,0.0,68.5,5.04
2003,11,8,2.57,-9.97,0.0,60.81,3.91
2003,11,9,1.67,-2.6,0.01,75.56,6.27
2003,11,10,0.35,0.38,0.37,94.19,4.62
2003,11,11,2.46,1.46,0.2,85.62,4.32
2003,11,12,1.97,-1.26,3.45,78.12,7.29
2003,11,13,2.14,-3.96,0.0,67.06,5.61
2003,11,14,2.24,-0.67,0.01,84.62,3.64
2003,11,15,1.09,0.6,0.69,95.75,3.06
2003,11,16,0.49,1.63,0.47,96.75,3.76
2003,11,17,0.42,2.51,0.46,97.5,6.75
2003,11,18,1.72,0.8,0.08,87.62,5.4
2003,11,19,1.89,0.83,0.03,80.5,5.58
2003,11,20,1.27,0.15,0.0,75.94,7.34
2003,11,21,1.31,-4.32,0.04,68.5,3.93
2003,11,22,1.38,-4.32,1.2,55.06,5.89
2003,11,23,0.51,-9.64,8.4,80.44,10.34
2003,11,24,1.86,-11.62,0.1,72.31,6.52
2003,11,25,0.68,-7.85,0.45,83.88,6.33
2003,11,26,1.91,-6.19,0.01,90.69,4.39
2003,11,27,0.84,-5.88,0.33,93.81,5.95
2003,11,28,1.42,-9.23,0.04,86.69,5.84
2003,11,29,0.94,-5.25,0.14,86.62,5.52
2003,11,30,1.18,-2.11,0.13,80.62,9.16
2003,12,1,1.83,-6.9,0.0,71.0,7.59
2003,12,2,0.98,-7.74,0.02,73.19,4.44
2003,12,3,0.98,-4.48,0.02,82.19,5.22
2003,12,4,0.58,-3.23,0.91,94.19,4.03
2003,12,5,0.52,-6.42,0.13,86.38,4.72
2003,12,6,0.52,-5.78,0.05,92.88,7.16
2003,12,7,0.59,-2.77,0.04,92.25,5.77
2003,12,8,0.48,-4.73,0.23,89.44,4.38
2003,12,9,1.06,-10.68,0.0,83.75,5.8
2003,12,10,1.03,-13.24,0.02,81.81,6.84
2003,12,11,1.55,-17.13,0.01,77.81,3.56
2003,12,12,1.12,-14.13,0.04,84.5,4.02
2003,12,13,1.21,-8.07,0.06,89.94,7.52
2003,12,14,0.91,-5.34,0.39,95.25,5.21
2003,12,15,0.25,-5.42,5.03,94.38,5.23
2003,12,16,0.98,-11.35,0.12,89.31,8.6
2003,12,17,0.87,-10.47,1.16,93.44,2.14
2003,12,18,0.39,-5.88,0.17,90.56,7.81
2003,12,19,1.38,-10.98,0.0,87.31,4.7
2003,12,20,1.42,-4.82,0.02,92.75,5.59
2003,12,21,1.52,-1.87,0.03,93.31,5.05
2003,12,22,0.78,-2.95,0.13,91.81,6.63
2003,12,23,1.51,-9.16,0.0,90.94,3.41
2003,12,24,1.64,-8.67,0.0,92.75,3.46
2003,12,25,1.51,-5.82,0.0,90.44,6.21
2003,12,26,1.13,-1.95,0.39,92.44,6.81
2003,12,27,0.39,1.36,0.93,96.69,8.32
2003,12,28,0.6,-2.38,0.85,86.81,6.2
2003,12,29,0.77,-8.5,1.16,77.5,5.02
2003,12,30,0.9,-10.03,1.67,85.69,3.45
2003,12,31,1.44,-12.6,0.04,80.56,6.01
2004,1,1,0.66,-8.64,0.09,87.5,5.88
2004,1,2,0.57,-6.62,0.22,93.25,7.07
2004,1,3,1.72,-18.2,0.02,73.31,8.78
2004,1,4,1.68,-21.28,0.09,70.88,4.76
2004,1,5,1.79,-24.51,0.01,79.5,7.54
2004,1,6,1.57,-17.7,0.1,83.88,8.52
2004,1,7,1.78,-15.27,0.02,92.0,2.89
2004,1,8,1.73,-15.38,0.03,88.62,3.26
2004,1,9,1.52,-12.56,0.16,86.5,2.27
2004,1,10,1.06,-7.8,0.02,95.0,4.62
2004,1,11,0.59,-6.42,0.29,94.0,4.96
2004,1,12,0.67,-9.27,0.06,91.94,6.71
2004,1,13,1.74,-13.1,0.58,76.0,4.2
2004,1,14,1.84,-12.55,0.42,82.06,5.05
2004,1,15,0.74,-11.06,0.07,85.06,5.34
2004,1,16,0.97,-7.91,0.17,93.88,7.51
2004,1,17,1.55,-11.92,0.04,81.56,8.51
2004,1,18,2.01,-24.44,0.02,75.88,7.8
2004,1,19,1.6,-21.01,0.17,78.88,2.59
2004,1,20,1.07,-13.57,0.27,88.06,5.71
2004,1,21,2.09,-16.86,0.27,80.69,11.34
2004,1,22,1.85,-22.35,0.23,78.56,5.64
2004,1,23,1.78,-16.77,1.7,86.12,5.34
2004,1,24,2.36,-19.23,0.2,83.44,3.61
2004,1,25,1.65,-14.77,7.96,91.69,7.08
2004,1,26,1.77,-13.17,1.89,95.06,4.78
2004,1,27,2.43,-21.99,0.29,91.75,5.59
2004,1,28,2.56,-30.18,0.01,91.19,7.62
2004,1,29,2.57,-31.02,0.03,89.75,5.84
2004,1,30,2.65,-31.1,0.01,93.38,4.38
2004,1,31,1.44,-22.42,0.29,92.56,2.46
2004,2,1,1.87,-14.27,0.17,90.5,1.39
2004,2,2,2.2,-15.85,0.01,95.25,4.29
2004,2,3,2.74,-22.82,0.0,88.94,5.07
2004,2,4,2.1,-18.6,0.21,94.12,4.58
2004,2,5,2.4,-8.6,1.61,96.5,4.35
2004,2,6,2.37,-12.26,0.48,95.81,6.99
2004,2,7,3.1,-15.42,0.01,95.94,4.46
2004,2,8,1.56,-9.33,0.72,96.06,6.47
2004,2,9,2.35,-8.69,0.14,94.25,7.39
2004,2,10,2.8,-13.67,0.39,95.0,4.88
2004,2,11,1.75,-12.1,0.7,96.06,6.54
2004,2,12,2.93,-14.38,0.01,92.69,8.04
2004,2,13,3.24,-10.77,0.02,95.5,6.93
2004,2,14,3.4,-22.82,0.0,91.19,5.66
2004,2,15,3.23,-20.17,0.02,88.88,3.63
2004,2,16,1.85,-10.91,0.08,93.38,6.11
2004,2,17,2.99,-9.38,0.02,95.06,5.16
2004,2,18,3.28,-3.95,0.05,96.56,4.88
2004,2,19,1.86,-3.1,3.01,96.69,3.97
2004,2,20,1.39,-2.97,1.26,95.81,5.23
2004,2,21,3.35,-6.07,0.05,91.44,3.88
2004,2,22,2.64,-3.33,0.34,94.69,2.62
2004,2,23,2.09,-3.69,0.11,91.12,3.24
2004,2,24,3.01,-4.92,0.03,89.94,2.48
2004,2,25,2.62,-4.03,0.05,87.5,6.08
2004,2,26,3.01,-1.14,0.1,82.31,8.44
2004,2,27,2.93,0.38,0.0,76.94,9.64
2004,2,28,3.22,1.88,0.0,80.5,3.07
2004,2,29,0.93,1.2,2.5,94.5,4.38
2004,3,1,1.02,0.65,1.56,92.94,5.16
2004,3,2,1.81,-1.45,0.06,79.62,5.65
2004,3,3,2.64,-2.92,2.33,82.19,3.29
2004,3,4,3.58,-3.04,0.09,70.44,4.01
2004,3,5,2.17,-1.3,1.26,84.56,2.95
2004,3,6,3.21,-1.55,1.32,83.31,4.95
2004,3,7,3.59,-2.5,0.25,71.44,9.41
2004,3,8,3.85,-1.22,0.16,79.62,5.28
2004,3,9,4.54,1.1,0.04,73.88,5.31
2004,3,10,3.04,-0.42,1.79,67.38,10.12
2004,3,11,4.91,-13.67,0.4,60.5,10.46
2004,3,12,4.36,-6.65,0.0,57.0,3.9
2004,3,13,3.06,0.15,0.72,74.0,8.81
2004,3,14,4.23,-4.09,0.42,70.31,11.75
2004,3,15,5.18,-4.72,0.0,67.69,3.26
2004,3,16,3.73,-2.88,1.62,79.0,6.92
2004,3,17,4.9,-0.74,1.04,74.69,3.11
2004,3,18,5.3,-0.49,0.5,70.94,4.19
2004,3,19,4.5,3.54,0.0,61.0,8.95
2004,3,20,4.83,-4.34,0.01,60.75,11.88
2004,3,21,5.45,-6.82,0.0,60.62,5.28
2004,3,22,4.9,-2.69,0.0,63.12,5.41
2004,3,23,4.62,-0.5,0.0,64.44,4.24
2004,3,24,3.29,4.69,0.28,79.19,4.14
2004,3,25,2.8,6.59,8.04,88.5,4.9
2004,3,26,5.27,5.07,0.04,73.12,4.63
2004,3,27,1.51,7.02,3.66,91.06,11.53
2004,3,28,2.1,6.76,1.23,78.56,8.1
2004,3,29,2.1,-0.15,0.68,72.12,7.13
2004,3,30,5.86,-1.07,0.0,68.12,5.1
2004,3,31,6.1,2.17,0.01,64.19,3.41
2004,4,1,6.05,2.4,0.0,62.38,4.07
2004,4,2,5.52,5.84,0.0,49.62,3.91
2004,4,3,6.02,1.94,0.03,60.44,7.9
2004,4,4,6.13,3.01,0.0,47.88,2.8
2004,4,5,4.96,8.18,0.0,57.75,7.03
2004,4,6,6.18,9.96,0.0,57.69,4.3
2004,4,7,2.23,8.97,0.52,59.88,7.98
2004,4,8,6.22,1.22,0.01,65.62,6.89
2004,4,9,2.82,-1.2,0.02,65.75,5.53
2004,4,10,5.3,-1.85,0.01,57.56,5.62
2004,4,11,3.19,-2.18,0.14,65.94,2.49
2004,4,12,5.1,0.92,0.01,61.75,2.95
2004,4,13,3.03,5.88,0.0,49.75,4.41
2004,4,14,5.21,5.72,0.04,52.25,5.56
2004,4,15,4.48,9.79,1.18,67.5,8.07
2004,4,16,4.71,8.12,0.0,69.25,3.54
2004,4,17,4.42,6.06,0.11,71.56,5.09
2004,4,18,1.51,9.33,7.28,87.62,7.27
2004,4,19,6.1,6.83,0.1,57.19,5.62
2004,4,20,3.2,7.38,7.62,68.31,5.95
2004,4,21,3.82,6.3,3.39,64.62,5.56
2004,4,22,7.52,4.48,0.0,51.69,3.42
2004,4,23,6.7,5.19,0.02,46.62,6.1
2004,4,24,6.96,6.87,0.21,49.94,6.21
2004,4,25,5.64,8.96,0.46,59.25,6.77
2004,4,26,5.22,3.02,0.0,55.44,8.17
2004,4,27,4.08,8.2,1.62,62.0,4.94
2004,4,28,6.16,15.44,0.0,63.12,6.36
2004,4,29,6.38,5.35,1.48,53.62,6.13
2004,4,30,5.94,4.79,0.01,48.75,5.32
2004,5,1,6.24,3.82,0.07,53.12,2.79
2004,5,2,5.93,5.0,0.07,47.25,3.31
2004,5,3,4.56,7.97,0.21,44.81,6.55
2004,5,4,8.11,6.37,0.07,52.44,7.05
2004,5,5,6.24,11.8,0.16,55.06,7.7
2004,5,6,7.12,7.81,0.06,53.69,6.26
2004,5,7,4.84,9.49,0.13,44.56,6.4
2004,5,8,6.45,14.73,0.34,66.25,2.94
2004,5,9,3.41,16.91,1.42,69.25,5.26
2004,5,10,8.08,9.46,0.0,44.12,7.0
2004,5,11,1.9,13.66,29.74,67.88,8.21
2004,5,12,2.36,11.15,4.86,77.56,8.44
2004,5,13,3.45,3.58,0.05,63.62,6.04
2004,5,14,4.78,4.87,0.01,59.44,4.03
2004,5,15,6.45,7.27,0.71,60.12,6.37
2004,5,16,5.51,9.5,10.94,67.75,3.79
2004,5,17,7.56,10.2,6.11,60.69,5.05
2004,5,18,8.17,14.57,0.0,40.5,1.98
2004,5,19,2.73,14.5,6.94,74.12,5.93
2004,5,20,7.14,12.68,0.15,61.12,6.55
2004,5,21,3.96,12.61,0.15,57.0,6.38
2004,5,22,3.32,8.55,1.37,80.62,4.56
2004,5,23,2.67,8.55,0.92,77.94,7.49
2004,5,24,3.06,5.76,14.58,83.69,4.25
2004,5,25,2.68,7.52,1.25,79.06,5.71
2004,5,26,6.56,12.28,1.36,67.38,5.69
2004,5,27,6.34,10.72,0.31,63.62,4.56
2004,5,28,8.21,13.39,0.24,61.25,2.77
2004,5,29,4.1,13.92,5.42,86.94,9.04
2004,5,30,1.36,13.69,21.92,90.38,8.43
2004,5,31,2.99,12.98,6.97,85.56,5.48
2004,6,1,2.34,11.82,2.18,82.38,5.15
2004,6,2,6.88,15.21,0.01,61.81,2.89
2004,6,3,5.36,17.94,0.02,53.62,1.41
2004,6,4,7.19,19.48,0.13,60.12,4.19
2004,6,5,5.76,17.97,2.02,78.75,4.01
2004,6,6,7.99,18.12,0.01,59.88,3.53
2004,6,7,4.89,22.36,0.56,69.44,6.94
2004,6,8,4.75,15.16,3.0,61.81,5.41
2004,6,9,7.32,14.74,1.18,72.56,5.09
2004,6,10,6.51,13.99,0.47,56.81,8.07
2004,6,11,2.49,15.15,1.98,84.25,8.08
2004,6,12,7.39,19.33,1.98,69.38,6.1
2004,6,13,6.22,17.29,0.31,65.56,5.25
2004,6,14,5.46,15.0,1.24,72.38,3.81
2004,6,15,3.86,16.19,4.37,74.44,3.89
2004,6,16,5.96,15.69,0.12,67.69,4.07
2004,6,17,6.85,16.59,2.04,64.88,3.25
2004,6,18,5.68,11.31,0.03,59.56,7.37
2004,6,19,7.32,14.44,0.0,51.25,4.55
2004,6,20,7.74,16.97,0.01,51.31,7.02
2004,6,21,4.89,13.73,0.41,63.88,5.83
2004,6,22,6.03,13.23,0.77,61.56,5.52
2004,6,23,6.1,9.91,7.8,65.75,4.29
2004,6,24,6.5,10.97,0.38,54.44,6.3
2004,6,25,4.4,12.15,0.37,70.62,5.67
2004,6,26,6.16,13.59,0.37,67.88,3.88
2004,6,27,6.73,14.76,0.95,64.19,3.18
2004,6,28,7.69,18.98,0.03,53.56,5.57
2004,6,29,7.53,21.54,0.0,52.69,4.6
2004,6,30,8.12,22.44,0.0,46.88,4.48
2004,7,1,8.42,20.86,0.14,48.12,4.23
2004,7,2,3.78,19.79,10.5,76.69,4.57
2004,7,3,4.09,21.45,7.01,85.69,4.05
2004,7,4,2.62,19.11,1.41,78.12,5.64
2004,7,5,2.43,15.75,1.82,71.25,3.94
2004,7,6,2.26,11.04,33.84,89.62,4.63
2004,7,7,6.21,14.83,2.34,76.81,1.81
2004,7,8,4.28,18.19,0.39,62.62,3.84
2004,7,9,7.82,20.16,1.03,63.81,3.92
2004,7,10,5.48,21.43,16.86,80.5,4.7
2004,7,11,7.35,23.63,3.9,78.38,1.97
2004,7,12,6.48,22.58,2.79,77.12,3.67
2004,7,13,6.15,19.93,0.18,70.75,6.7
2004,7,14,7.41,21.05,0.01,66.88,2.91
2004,7,15,4.89,22.49,3.22,65.31,2.63
2004,7,16,6.15,20.59,0.01,68.62,4.47
2004,7,17,5.26,20.8,0.0,59.94,2.01
2004,7,18,5.35,22.85,0.2,64.12,4.87
2004,7,19,7.18,24.91,0.1,66.69,3.39
2004,7,20,5.52,25.04,0.15,62.0,2.33
2004,7,21,7.83,25.58,0.07,58.56,6.32
2004,7,22,4.69,17.33,0.07,61.69,4.88
2004,7,23,8.09,15.85,0.0,48.25,3.88
2004,7,24,7.61,18.26,0.02,43.06,2.49
2004,7,25,7.31,20.62,0.05,42.38,3.49
2004,7,26,7.58,20.72,0.0,45.75,4.88
2004,7,27,6.11,21.53,0.07,54.69,6.83
2004,7,28,2.63,18.34,10.22,82.5,4.3
2004,7,29,4.74,16.9,0.15,64.25,4.85
2004,7,30,4.25,15.56,8.72,73.94,2.79
2004,7,31,6.73,19.84,0.0,56.19,1.59
2004,8,1,7.12,22.69,0.0,57.94,2.98
2004,8,2,7.07,20.71,3.21,63.88,3.41
2004,8,3,6.42,19.51,0.08,55.62,3.86
2004,8,4,6.72,19.17,0.0,53.38,4.31
2004,8,5,7.01,18.65,0.0,46.06,2.34
2004,8,6,4.08,19.23,3.76,51.81,5.02
2004,8,7,1.51,19.48,7.51,80.19,4.23
2004,8,8,3.67,20.44,3.47,74.5,3.3
2004,8,9,2.61,14.8,2.65,82.88,7.77
2004,8,10,2.13,11.45,0.99,75.19,6.82
2004,8,11,5.1,12.56,0.04,65.44,3.5
2004,8,12,4.72,14.91,0.01,58.0,4.07
2004,8,13,4.89,15.16,1.72,65.62,2.41
2004,8,14,6.8,16.48,0.0,55.12,2.72
2004,8,15,4.53,18.7,0.24,54.75,5.38
2004,8,16,5.63,18.88,1.43,70.56,2.8
2004,8,17,5.68,19.76,0.21,63.25,4.16
2004,8,18,4.64,14.9,0.81,56.38,8.91
2004,8,19,5.34,14.05,0.01,49.12,7.85
2004,8,20,7.09,10.48,0.0,44.62,4.58
2004,8,21,5.52,14.69,3.16,40.5,5.73
2004,8,22,2.83,15.44,0.07,72.56,5.82
2004,8,23,3.12,15.55,0.31,67.31,7.06
2004,8,24,4.01,20.13,1.58,74.94,6.02
2004,8,25,4.68,19.95,0.95,58.0,3.2
2004,8,26,3.77,20.85,0.98,70.5,5.37
2004,8,27,2.42,16.31,0.02,64.5,5.01
2004,8,28,4.56,15.14,0.12,67.19,1.92
2004,8,29,2.37,14.88,6.07,77.56,5.35
2004,8,30,5.04,16.26,0.06,68.56,4.55
2004,8,31,3.4,18.83,1.86,70.94,3.48
2004,9,1,5.26,19.62,0.08,67.25,4.07
2004,9,2,6.14,24.41,0.01,54.69,8.77
2004,9,3,5.09,24.3,0.0,53.69,6.47
2004,9,4,3.17,22.79,24.69,68.31,6.03
2004,9,5,1.54,19.6,31.16,93.38,2.19
2004,9,6,3.8,14.45,4.31,75.06,9.19
2004,9,7,3.41,13.15,0.01,70.56,4.66
2004,9,8,4.55,14.72,0.02,68.56,4.07
2004,9,9,4.59,17.73,0.01,67.31,6.25
2004,9,10,4.92,18.95,0.03,70.94,3.48
2004,9,11,5.51,14.84,0.14,67.25,3.48
2004,9,12,4.92,20.32,0.0,60.0,7.5
2004,9,13,2.81,21.25,2.31,70.06,8.02
2004,9,14,3.56,16.0,0.98,74.44,3.23
2004,9,15,0.91,11.26,33.83,89.06,7.8
2004,9,16,5.35,12.73,0.01,67.38,4.36
2004,9,17,4.83,16.13,0.16,72.25,4.88
2004,9,18,5.07,17.81,0.01,73.31,7.22
2004,9,19,4.65,22.9,0.08,69.81,10.04
2004,9,20,0.75,17.71,34.37,82.31,9.78
2004,9,21,1.66,12.89,3.85,79.38,4.0
2004,9,22,1.16,14.67,8.79,91.81,3.84
2004,9,23,2.82,16.09,6.85,88.81,4.9
2004,9,24,2.27,12.35,0.59,81.88,6.02
2004,9,25,4.97,14.08,0.0,66.44,4.44
2004,9,26,4.82,16.65,0.0,71.75,5.74
2004,9,27,4.86,11.67,0.0,70.62,6.22
2004,9,28,4.87,9.81,0.0,66.44,2.79
